Event Start Time ms	Peak Amp uV	Time of Peak ms	Time of Antipeak ms	Interspike Interval ms
43413.699218750000000	-106.860038757324220	43414.101562500000000	43413.898437500000000	57.402263641357422
43436.199218750000000	-96.157623291015625	43436.601562500000000	43436.398437500000000	22.500000000000000
43540.101562500000000	-96.418060302734375	43540.500000000000000	43540.300781250000000	103.898391723632810
43569.101562500000000	-97.258171081542969	43569.500000000000000	43569.300781250000000	29.000000000000000
43674.500000000000000	-100.106094360351560	43674.898437500000000	43674.699218750000000	105.398498535156250
43694.699218750000000	-107.566200256347660	43695.101562500000000	43694.898437500000000	20.203105926513672
43712.199218750000000	-110.167457580566410	43712.601562500000000	43712.398437500000000	17.500000000000000
43721.800781250000000	-104.010681152343750	43722.199218750000000	43722.000000000000000	9.597893714904785
43733.601562500000000	-115.302474975585940	43734.000000000000000	43733.800781250000000	11.800499916076660
43815.000000000000000	-100.537590026855470	43815.300781250000000	43815.101562500000000	81.300842285156250
43826.800781250000000	-98.112907409667969	43827.199218750000000	43827.000000000000000	11.898655891418457
43863.398437500000000	-99.645858764648438	43863.800781250000000	43863.601562500000000	36.601406097412109
43886.300781250000000	-99.112556457519531	43886.699218750000000	43886.500000000000000	22.898593902587891
43906.398437500000000	-99.619071960449219	43906.800781250000000	43906.601562500000000	20.101406097412109
43917.800781250000000	-109.757354736328120	43918.199218750000000	43918.000000000000000	11.398593902587891
43942.101562500000000	-105.873703002929690	43942.500000000000000	43942.300781250000000	24.300500869750977
43977.500000000000000	-112.074790954589840	43977.898437500000000	43977.699218750000000	35.398498535156250
44078.699218750000000	-95.193954467773438	44079.101562500000000	44078.898437500000000	101.203109741210940
44094.199218750000000	-100.487159729003910	44094.601562500000000	44094.300781250000000	15.500000000000000
44111.898437500000000	-122.526809692382810	44112.300781250000000	44112.101562500000000	17.699300765991211
44153.199218750000000	-100.138778686523440	44153.601562500000000	44153.398437500000000	41.300701141357422
44171.800781250000000	-100.248626708984370	44172.199218750000000	44172.000000000000000	18.597894668579102
44245.398437500000000	-104.441184997558590	44245.800781250000000	44245.601562500000000	73.601409912109375
44257.500000000000000	-94.303405761718750	44257.898437500000000	44257.699218750000000	12.097593307495117
44292.000000000000000	-95.465332031250000	44292.398437500000000	44292.199218750000000	34.500000000000000
44320.300781250000000	-92.299415588378906	44320.699218750000000	44320.500000000000000	28.301000595092773
44349.898437500000000	-94.556358337402344	44350.300781250000000	44350.101562500000000	29.601406097412109
44377.300781250000000	-100.470191955566410	44377.699218750000000	44377.500000000000000	27.398593902587891
44428.000000000000000	-93.644714355468750	44428.300781250000000	44428.199218750000000	50.601345062255859
44463.300781250000000	-100.314414978027340	44463.699218750000000	44463.500000000000000	35.398654937744141
44497.898437500000000	-96.003662109375000	44498.199218750000000	44498.101562500000000	34.499843597412109
44510.898437500000000	-103.081176757812500	44511.199218750000000	44511.000000000000000	13.000000000000000
44544.800781250000000	-113.254402160644530	44545.199218750000000	44545.000000000000000	34.000156402587891
44595.199218750000000	-97.496078491210938	44595.601562500000000	44595.300781250000000	50.402107238769531
44608.300781250000000	-108.939643859863280	44608.699218750000000	44608.500000000000000	13.097893714904785
44659.699218750000000	-104.276916503906250	44660.101562500000000	44659.898437500000000	51.402107238769531
44688.000000000000000	-98.543945312500000	44688.300781250000000	44688.199218750000000	28.199237823486328
44796.199218750000000	-117.668090820312500	44796.601562500000000	44796.398437500000000	108.300765991210940
44843.601562500000000	-105.116958618164060	44844.000000000000000	44843.800781250000000	47.398395538330078
45021.398437500000000	-116.151588439941410	45021.800781250000000	45021.601562500000000	177.800903320312500
45055.000000000000000	-104.259231567382810	45055.300781250000000	45055.101562500000000	33.499938964843750
45110.199218750000000	-124.073921203613280	45110.601562500000000	45110.398437500000000	55.300762176513672
45146.000000000000000	-108.362976074218750	45146.398437500000000	45146.199218750000000	35.796894073486328
45175.699218750000000	-107.792579650878910	45176.101562500000000	45175.898437500000000	29.703105926513672
45197.601562500000000	-115.435333251953120	45198.000000000000000	45197.800781250000000	21.898393630981445
45268.699218750000000	-100.571311950683590	45269.101562500000000	45268.898437500000000	71.101608276367188
45344.199218750000000	-94.098587036132813	45344.601562500000000	45344.300781250000000	75.500000000000000
45385.898437500000000	-115.755867004394530	45386.300781250000000	45386.101562500000000	41.699298858642578
45430.601562500000000	-97.655693054199219	45431.000000000000000	45430.800781250000000	44.699092864990234
45504.101562500000000	-99.941078186035156	45504.500000000000000	45504.300781250000000	73.500000000000000
45542.898437500000000	-102.815254211425780	45543.300781250000000	45543.101562500000000	38.800907135009766
45568.500000000000000	-111.425437927246090	45568.898437500000000	45568.699218750000000	25.597593307495117
45608.699218750000000	-95.418220520019531	45609.101562500000000	45608.898437500000000	40.203105926513672
45629.601562500000000	-92.948822021484375	45630.000000000000000	45629.800781250000000	20.898393630981445
45685.898437500000000	-114.569290161132810	45686.300781250000000	45686.101562500000000	56.300907135009766
45749.601562500000000	-93.989463806152344	45750.000000000000000	45749.800781250000000	63.699092864990234
45879.898437500000000	-113.791542053222660	45880.300781250000000	45880.101562500000000	130.300903320312500
45920.898437500000000	-117.355735778808590	45921.300781250000000	45921.101562500000000	41.000000000000000
45950.898437500000000	-94.995727539062500	45951.199218750000000	45951.101562500000000	29.898437500000000
45999.101562500000000	-105.649742126464840	45999.500000000000000	45999.300781250000000	48.300655364990234
46072.800781250000000	-106.535766601562500	46073.199218750000000	46073.000000000000000	73.699501037597656
46110.398437500000000	-118.988250732421870	46110.800781250000000	46110.601562500000000	37.601406097412109
46209.699218750000000	-102.623657226562500	46210.101562500000000	46209.898437500000000	99.300697326660156
46247.398437500000000	-97.813499450683594	46247.800781250000000	46247.500000000000000	37.699298858642578
46352.101562500000000	-96.432807922363281	46352.500000000000000	46352.300781250000000	104.699096679687500
46359.500000000000000	-92.553253173828125	46359.898437500000000	46359.699218750000000	7.398499965667725
46387.601562500000000	-115.628921508789060	46388.000000000000000	46387.800781250000000	28.101499557495117
46416.699218750000000	-96.326332092285156	46417.101562500000000	46416.898437500000000	29.101606369018555
46481.000000000000000	-95.780296325683594	46481.398437500000000	46481.199218750000000	64.296890258789063
46549.199218750000000	-109.519104003906250	46549.601562500000000	46549.398437500000000	68.203109741210937
46567.800781250000000	-102.659965515136720	46568.199218750000000	46568.000000000000000	18.597894668579102
46639.000000000000000	-105.975982666015620	46639.398437500000000	46639.199218750000000	71.198997497558594
46664.398437500000000	-103.572273254394530	46664.800781250000000	46664.601562500000000	25.402406692504883
46710.800781250000000	-101.641830444335940	46711.199218750000000	46711.000000000000000	46.398593902587891
46739.398437500000000	-107.944740295410160	46739.800781250000000	46739.601562500000000	28.601406097412109
46808.601562500000000	-119.774391174316410	46809.000000000000000	46808.800781250000000	69.199096679687500
46890.601562500000000	-96.282646179199219	46890.898437500000000	46890.699218750000000	81.898437500000000
46912.300781250000000	-115.977172851562500	46912.699218750000000	46912.500000000000000	21.801061630249023
46984.300781250000000	-106.469200134277340	46984.699218750000000	46984.500000000000000	72.000000000000000
47096.101562500000000	-96.130142211914063	47096.398437500000000	47096.300781250000000	111.698936462402340
47119.601562500000000	-102.101722717285160	47120.000000000000000	47119.800781250000000	23.601562500000000
47181.699218750000000	-105.788764953613280	47182.101562500000000	47181.898437500000000	62.101604461669922
47204.398437500000000	-101.725524902343750	47204.699218750000000	47204.500000000000000	22.597738265991211
47228.699218750000000	-114.135589599609370	47229.101562500000000	47228.898437500000000	24.402261734008789
47269.199218750000000	-109.305862426757810	47269.601562500000000	47269.398437500000000	40.500000000000000
47340.699218750000000	-98.273948669433594	47341.101562500000000	47340.898437500000000	71.500000000000000
47384.699218750000000	-107.634162902832030	47385.000000000000000	47384.800781250000000	43.898437500000000
47446.300781250000000	-109.715919494628910	47446.699218750000000	47446.500000000000000	61.699455261230469
47537.898437500000000	-101.962341308593750	47538.199218750000000	47538.000000000000000	91.499847412109375
47555.898437500000000	-104.570533752441410	47556.199218750000000	47556.000000000000000	18.000000000000000
47637.800781250000000	-109.387466430664060	47638.199218750000000	47638.000000000000000	82.000152587890625
47743.398437500000000	-115.508750915527340	47743.800781250000000	47743.601562500000000	105.601409912109370
47850.500000000000000	-113.109573364257810	47850.898437500000000	47850.699218750000000	107.097595214843750
47913.898437500000000	-101.417541503906250	47914.300781250000000	47914.101562500000000	63.402404785156250
47962.101562500000000	-110.977378845214840	47962.500000000000000	47962.300781250000000	48.199092864990234
48028.699218750000000	-105.019950866699220	48029.101562500000000	48028.898437500000000	66.601608276367188
48312.800781250000000	-116.328140258789060	48313.199218750000000	48313.000000000000000	284.097900390625000
48362.500000000000000	-114.283576965332030	48362.898437500000000	48362.699218750000000	49.699001312255859
48432.000000000000000	-97.220710754394531	48432.300781250000000	48432.199218750000000	69.402343750000000
48516.199218750000000	-101.757850646972660	48516.601562500000000	48516.398437500000000	84.300765991210938
48553.699218750000000	-103.023918151855470	48554.101562500000000	48553.898437500000000	37.500000000000000
48583.800781250000000	-95.531005859375000	48584.199218750000000	48584.000000000000000	30.097894668579102
48772.101562500000000	-109.017372131347660	48772.500000000000000	48772.300781250000000	188.300506591796870
48804.300781250000000	-97.512222290039063	48804.699218750000000	48804.500000000000000	32.199501037597656
48818.800781250000000	-103.292037963867190	48819.199218750000000	48819.000000000000000	14.500000000000000
48915.898437500000000	-99.116149902343750	48916.199218750000000	48916.000000000000000	96.999847412109375
48946.199218750000000	-97.560363769531250	48946.500000000000000	48946.398437500000000	30.300699234008789
49033.101562500000000	-96.614334106445313	49033.398437500000000	49033.300781250000000	86.898391723632813
49068.898437500000000	-117.585311889648440	49069.300781250000000	49069.101562500000000	35.902469635009766
49141.101562500000000	-107.000236511230470	49141.500000000000000	49141.300781250000000	72.199096679687500
49155.601562500000000	-99.690200805664063	49156.000000000000000	49155.800781250000000	14.500000000000000
49241.601562500000000	-111.809028625488280	49242.000000000000000	49241.800781250000000	86.000000000000000
49362.000000000000000	-113.141113281250000	49362.398437500000000	49362.199218750000000	120.398498535156250
49374.898437500000000	-101.560630798339840	49375.300781250000000	49375.101562500000000	12.902406692504883
49557.500000000000000	-97.711990356445313	49557.898437500000000	49557.699218750000000	182.597595214843750
49646.601562500000000	-100.944740295410160	49647.000000000000000	49646.800781250000000	89.101501464843750
49661.300781250000000	-97.150131225585938	49661.699218750000000	49661.500000000000000	14.699500083923340
49700.601562500000000	-100.622985839843750	49701.000000000000000	49700.800781250000000	39.300498962402344
49779.101562500000000	-117.118560791015620	49779.500000000000000	49779.300781250000000	78.500000000000000
49800.699218750000000	-96.435722351074219	49801.101562500000000	49800.898437500000000	21.601606369018555
49843.800781250000000	-100.887657165527340	49844.199218750000000	49844.000000000000000	43.097892761230469
49867.101562500000000	-98.507369995117188	49867.500000000000000	49867.300781250000000	23.300500869750977
49892.699218750000000	-101.031539916992190	49893.000000000000000	49892.800781250000000	25.500043869018555
49905.898437500000000	-99.041801452636719	49906.300781250000000	49906.101562500000000	13.300862312316895
49972.398437500000000	-101.205703735351560	49972.800781250000000	49972.601562500000000	66.500000000000000
50014.898437500000000	-104.180168151855470	50015.199218750000000	50015.101562500000000	42.398437500000000
50050.898437500000000	-98.928764343261719	50051.300781250000000	50051.101562500000000	36.101562500000000
50066.000000000000000	-100.708641052246090	50066.398437500000000	50066.199218750000000	15.097593307495117
50087.500000000000000	-93.439552307128906	50087.800781250000000	50087.699218750000000	21.402343750000000
50135.601562500000000	-109.828247070312500	50136.000000000000000	50135.800781250000000	48.199157714843750
50166.699218750000000	-109.946594238281250	50167.101562500000000	50166.898437500000000	31.101606369018555
50185.898437500000000	-103.139068603515620	50186.300781250000000	50186.101562500000000	19.199300765991211
50257.398437500000000	-103.099655151367190	50257.699218750000000	50257.500000000000000	71.398437500000000
50345.500000000000000	-104.761459350585940	50345.898437500000000	50345.699218750000000	88.199157714843750
50384.199218750000000	-106.401420593261720	50384.601562500000000	50384.398437500000000	38.703105926513672
50434.800781250000000	-101.191719055175780	50435.199218750000000	50435.000000000000000	50.597892761230469
50513.398437500000000	-99.654968261718750	50513.800781250000000	50513.500000000000000	78.601409912109375
50590.898437500000000	-114.785430908203120	50591.300781250000000	50591.101562500000000	77.500000000000000
50742.699218750000000	-108.575614929199220	50743.101562500000000	50742.898437500000000	151.800704956054690
50780.898437500000000	-93.879951477050781	50781.300781250000000	50781.101562500000000	38.199298858642578
51044.800781250000000	-105.675575256347660	51045.199218750000000	51045.000000000000000	263.898590087890620
51210.300781250000000	-114.705696105957030	51210.699218750000000	51210.500000000000000	165.500000000000000
51273.000000000000000	-98.195976257324219	51273.398437500000000	51273.199218750000000	62.699001312255859
51329.398437500000000	-106.755531311035160	51329.800781250000000	51329.601562500000000	56.402404785156250
51395.898437500000000	-94.586334228515625	51396.300781250000000	51396.101562500000000	66.500000000000000
51442.000000000000000	-109.237251281738280	51442.398437500000000	51442.199218750000000	46.097595214843750
51480.398437500000000	-96.977317810058594	51480.800781250000000	51480.601562500000000	38.402404785156250
51574.699218750000000	-117.870025634765620	51575.101562500000000	51574.898437500000000	94.300697326660156
51630.601562500000000	-99.930152893066406	51630.898437500000000	51630.699218750000000	55.796833038330078
51651.000000000000000	-102.153038024902340	51651.300781250000000	51651.199218750000000	20.402406692504883
51726.500000000000000	-93.805557250976563	51726.898437500000000	51726.601562500000000	75.597656250000000
51739.199218750000000	-98.943908691406250	51739.601562500000000	51739.398437500000000	12.703105926513672
51766.500000000000000	-112.682823181152340	51766.898437500000000	51766.699218750000000	27.296894073486328
51866.601562500000000	-118.294128417968750	51867.000000000000000	51866.800781250000000	100.101501464843750
51883.199218750000000	-106.972961425781250	51883.601562500000000	51883.398437500000000	16.601606369018555
51962.101562500000000	-95.548065185546875	51962.500000000000000	51962.300781250000000	78.898391723632813
51979.500000000000000	-110.999511718750000	51979.898437500000000	51979.699218750000000	17.398500442504883
51997.199218750000000	-110.530632019042970	51997.601562500000000	51997.398437500000000	17.703105926513672
52013.300781250000000	-95.188018798828125	52013.699218750000000	52013.500000000000000	16.097894668579102
52035.800781250000000	-98.033805847167969	52036.199218750000000	52036.000000000000000	22.500000000000000
52095.398437500000000	-120.374717712402340	52095.800781250000000	52095.601562500000000	59.601406097412109
52151.398437500000000	-109.307273864746090	52151.800781250000000	52151.601562500000000	56.000000000000000
52176.000000000000000	-112.704971313476560	52176.398437500000000	52176.199218750000000	24.597593307495117
52212.800781250000000	-95.205345153808594	52213.199218750000000	52212.898437500000000	36.800998687744141
52219.101562500000000	-109.793655395507810	52219.500000000000000	52219.300781250000000	6.300499916076660
52233.898437500000000	-106.630081176757810	52234.300781250000000	52234.101562500000000	14.800906181335449
52284.000000000000000	-115.055519104003910	52284.398437500000000	52284.199218750000000	50.097595214843750
52361.699218750000000	-112.039466857910160	52362.101562500000000	52361.898437500000000	77.703109741210937
52384.101562500000000	-118.990882873535160	52384.500000000000000	52384.300781250000000	22.398393630981445
52405.898437500000000	-109.672943115234370	52406.300781250000000	52406.101562500000000	21.800907135009766
52482.101562500000000	-113.829078674316410	52482.500000000000000	52482.300781250000000	76.199096679687500
52504.898437500000000	-95.786109924316406	52505.199218750000000	52505.101562500000000	22.699344635009766
52549.199218750000000	-114.591751098632810	52549.601562500000000	52549.398437500000000	44.402263641357422
52601.898437500000000	-116.556571960449220	52602.300781250000000	52602.101562500000000	52.699298858642578
52648.300781250000000	-110.710166931152340	52648.699218750000000	52648.500000000000000	46.398593902587891
52686.199218750000000	-95.263496398925781	52686.601562500000000	52686.398437500000000	37.902107238769531
52728.898437500000000	-99.582176208496094	52729.300781250000000	52729.101562500000000	42.699298858642578
52912.699218750000000	-105.783569335937500	52913.000000000000000	52912.800781250000000	183.699142456054690
52930.500000000000000	-95.357673645019531	52930.898437500000000	52930.699218750000000	17.898456573486328
52962.300781250000000	-104.414077758789060	52962.699218750000000	52962.500000000000000	31.801000595092773
52997.101562500000000	-112.935211181640620	52997.500000000000000	52997.300781250000000	34.800498962402344
53017.000000000000000	-103.626197814941410	53017.398437500000000	53017.199218750000000	19.898500442504883
53042.000000000000000	-110.740936279296870	53042.398437500000000	53042.199218750000000	25.000000000000000
53143.300781250000000	-100.579315185546870	53143.699218750000000	53143.500000000000000	101.301002502441410
53166.800781250000000	-107.190948486328120	53167.199218750000000	53167.000000000000000	23.500000000000000
53205.000000000000000	-112.660171508789060	53205.398437500000000	53205.199218750000000	38.199001312255859
53281.800781250000000	-99.047760009765625	53282.199218750000000	53282.000000000000000	76.801002502441406
53326.101562500000000	-107.146064758300780	53326.398437500000000	53326.199218750000000	44.198936462402344
53355.199218750000000	-112.499549865722660	53355.601562500000000	53355.398437500000000	29.203168869018555
53441.699218750000000	-112.863052368164060	53442.101562500000000	53441.898437500000000	86.500000000000000
53453.101562500000000	-96.251358032226563	53453.500000000000000	53453.300781250000000	11.398393630981445
53494.300781250000000	-100.382614135742190	53494.699218750000000	53494.500000000000000	41.199501037597656
53577.000000000000000	-99.434768676757812	53577.398437500000000	53577.199218750000000	82.698997497558594
53617.300781250000000	-103.896537780761720	53617.699218750000000	53617.500000000000000	40.300998687744141
53644.500000000000000	-108.499473571777340	53644.898437500000000	53644.699218750000000	27.198999404907227
53751.300781250000000	-95.640258789062500	53751.699218750000000	53751.500000000000000	106.801002502441410
53764.101562500000000	-97.296081542968750	53764.500000000000000	53764.300781250000000	12.800499916076660
53861.199218750000000	-109.086669921875000	53861.601562500000000	53861.398437500000000	97.101608276367188
53890.800781250000000	-97.522956848144531	53891.199218750000000	53890.898437500000000	29.597894668579102
53909.699218750000000	-96.186668395996094	53910.000000000000000	53909.800781250000000	18.800542831420898
53947.898437500000000	-102.324630737304690	53948.300781250000000	53948.101562500000000	38.300861358642578
54013.800781250000000	-105.554458618164060	54014.199218750000000	54014.000000000000000	65.898590087890625
54026.000000000000000	-107.772018432617190	54026.398437500000000	54026.199218750000000	12.199000358581543
54058.000000000000000	-101.452827453613280	54058.300781250000000	54058.101562500000000	31.902343750000000
54084.300781250000000	-97.227851867675781	54084.601562500000000	54084.500000000000000	26.301000595092773
54127.398437500000000	-107.794021606445310	54127.699218750000000	54127.500000000000000	43.097499847412109
54148.699218750000000	-102.252365112304690	54149.000000000000000	54148.898437500000000	21.300699234008789
54206.101562500000000	-107.961021423339840	54206.398437500000000	54206.199218750000000	57.398395538330078
54270.898437500000000	-117.712585449218750	54271.300781250000000	54271.101562500000000	64.902465820312500
54350.500000000000000	-112.169021606445310	54350.898437500000000	54350.699218750000000	79.597595214843750
54398.500000000000000	-113.597724914550780	54398.898437500000000	54398.699218750000000	48.000000000000000
54508.300781250000000	-107.664909362792970	54508.601562500000000	54508.398437500000000	109.703346252441410
54538.000000000000000	-104.411437988281250	54538.398437500000000	54538.199218750000000	29.796655654907227
54585.199218750000000	-96.169723510742188	54585.601562500000000	54585.300781250000000	47.203105926513672
54621.000000000000000	-94.588645935058594	54621.398437500000000	54621.199218750000000	35.796894073486328
54698.000000000000000	-93.198173522949219	54698.398437500000000	54698.199218750000000	77.000000000000000
54768.800781250000000	-110.341857910156250	54769.199218750000000	54769.000000000000000	70.801002502441406
54853.699218750000000	-105.375122070312500	54854.000000000000000	54853.800781250000000	84.800544738769531
54901.601562500000000	-98.479812622070313	54902.000000000000000	54901.800781250000000	47.999958038330078
54967.500000000000000	-99.280296325683594	54967.800781250000000	54967.699218750000000	65.800842285156250
55008.699218750000000	-95.209648132324219	55009.101562500000000	55008.898437500000000	41.300762176513672
55075.800781250000000	-113.016677856445310	55076.199218750000000	55076.000000000000000	67.097892761230469
55099.000000000000000	-112.997543334960940	55099.398437500000000	55099.199218750000000	23.198999404907227
55160.500000000000000	-118.851280212402340	55160.898437500000000	55160.699218750000000	61.500000000000000
55171.500000000000000	-116.518585205078120	55171.898437500000000	55171.699218750000000	11.000000000000000
55269.398437500000000	-115.408630371093750	55269.800781250000000	55269.601562500000000	97.902404785156250
55309.699218750000000	-109.253501892089840	55310.101562500000000	55309.898437500000000	40.300701141357422
55362.699218750000000	-107.353256225585940	55363.101562500000000	55362.898437500000000	53.000000000000000
55372.601562500000000	-102.293609619140620	55372.898437500000000	55372.800781250000000	9.796831130981445
55427.699218750000000	-102.812477111816410	55428.101562500000000	55427.898437500000000	55.203166961669922
55445.000000000000000	-108.145858764648440	55445.398437500000000	55445.199218750000000	17.296894073486328
55495.699218750000000	-99.876586914062500	55496.000000000000000	55495.800781250000000	50.601543426513672
55512.398437500000000	-101.501571655273440	55512.800781250000000	55512.601562500000000	16.800863265991211
55559.800781250000000	-101.565368652343750	55560.101562500000000	55559.898437500000000	47.300937652587891
55678.101562500000000	-110.565216064453120	55678.500000000000000	55678.300781250000000	118.398155212402340
55689.000000000000000	-93.696319580078125	55689.398437500000000	55689.199218750000000	10.898500442504883
55806.101562500000000	-97.064941406250000	55806.500000000000000	55806.300781250000000	117.101501464843750
55869.800781250000000	-110.786224365234370	55870.199218750000000	55870.000000000000000	63.699501037597656
56057.101562500000000	-116.043281555175780	56057.500000000000000	56057.300781250000000	187.300506591796870
56109.398437500000000	-108.432250976562500	56109.800781250000000	56109.601562500000000	52.300907135009766
56180.699218750000000	-116.073684692382810	56181.101562500000000	56180.898437500000000	71.300697326660156
56242.300781250000000	-94.006706237792969	56242.699218750000000	56242.500000000000000	61.597892761230469
56317.800781250000000	-113.864143371582030	56318.199218750000000	56318.000000000000000	75.500000000000000
56362.898437500000000	-113.093429565429690	56363.300781250000000	56363.101562500000000	45.101406097412109
56377.898437500000000	-119.133255004882810	56378.300781250000000	56378.101562500000000	15.000000000000000
56458.398437500000000	-95.591026306152344	56458.699218750000000	56458.601562500000000	80.398437500000000
56478.800781250000000	-116.032371520996090	56479.199218750000000	56479.000000000000000	20.500156402587891
56513.800781250000000	-113.255012512207030	56514.199218750000000	56514.000000000000000	35.000000000000000
56677.699218750000000	-109.228981018066410	56678.101562500000000	56677.898437500000000	163.902099609375000
56699.898437500000000	-112.130157470703120	56700.300781250000000	56700.101562500000000	22.199300765991211
56728.699218750000000	-108.288169860839840	56729.101562500000000	56728.898437500000000	28.800699234008789
56803.398437500000000	-97.842849731445313	56803.800781250000000	56803.601562500000000	74.699302673339844
56827.601562500000000	-111.423797607421870	56828.000000000000000	56827.800781250000000	24.199092864990234
56885.000000000000000	-102.030754089355470	56885.300781250000000	56885.101562500000000	57.300842285156250
56983.398437500000000	-104.065513610839840	56983.800781250000000	56983.601562500000000	98.500061035156250
57025.398437500000000	-104.793144226074220	57025.800781250000000	57025.601562500000000	42.000000000000000
57040.601562500000000	-114.858421325683590	57041.000000000000000	57040.800781250000000	15.199093818664551
57211.101562500000000	-111.741081237792970	57211.500000000000000	57211.300781250000000	170.500000000000000
57303.398437500000000	-115.845329284667970	57303.800781250000000	57303.601562500000000	92.300903320312500
57373.000000000000000	-115.586944580078120	57373.398437500000000	57373.199218750000000	69.597595214843750
57403.199218750000000	-103.377510070800780	57403.601562500000000	57403.398437500000000	30.203105926513672
57449.800781250000000	-105.753616333007810	57450.199218750000000	57450.000000000000000	46.597892761230469
57482.000000000000000	-113.138275146484370	57482.398437500000000	57482.199218750000000	32.199001312255859
57637.601562500000000	-100.224327087402340	57637.898437500000000	57637.800781250000000	155.499938964843750
57772.300781250000000	-101.355453491210940	57772.601562500000000	57772.500000000000000	134.703399658203130
57796.199218750000000	-95.747268676757813	57796.601562500000000	57796.398437500000000	23.999761581420898
57876.500000000000000	-97.331459045410156	57876.800781250000000	57876.699218750000000	80.199234008789063
57990.101562500000000	-104.460914611816410	57990.500000000000000	57990.300781250000000	113.699157714843750
58027.601562500000000	-100.073684692382810	58028.000000000000000	58027.800781250000000	37.500000000000000
58086.800781250000000	-99.446311950683594	58087.101562500000000	58086.898437500000000	59.101844787597656
58161.601562500000000	-94.859977722167969	58162.000000000000000	58161.800781250000000	74.898155212402344
58327.800781250000000	-102.181640625000000	58328.199218750000000	58328.000000000000000	166.199493408203120
58387.000000000000000	-116.713462829589840	58387.398437500000000	58387.199218750000000	59.199001312255859
58477.601562500000000	-113.631729125976560	58478.000000000000000	58477.800781250000000	90.601501464843750
58500.398437500000000	-97.915878295898438	58500.800781250000000	58500.601562500000000	22.800907135009766
58523.000000000000000	-111.130813598632810	58523.398437500000000	58523.199218750000000	22.597593307495117
58538.898437500000000	-108.419158935546870	58539.300781250000000	58539.101562500000000	15.902406692504883
58565.800781250000000	-97.590904235839844	58566.199218750000000	58566.000000000000000	26.898593902587891
58641.300781250000000	-106.091690063476560	58641.699218750000000	58641.500000000000000	75.500000000000000
58702.000000000000000	-115.407478332519530	58702.398437500000000	58702.199218750000000	60.699001312255859
58713.101562500000000	-113.195114135742190	58713.500000000000000	58713.300781250000000	11.101499557495117
58774.000000000000000	-109.614883422851560	58774.300781250000000	58774.101562500000000	60.800842285156250
58847.699218750000000	-98.549240112304688	58848.000000000000000	58847.800781250000000	73.699203491210937
58884.800781250000000	-98.490249633789063	58885.199218750000000	58884.898437500000000	37.199455261230469
59079.500000000000000	-101.790718078613280	59079.898437500000000	59079.699218750000000	194.699005126953120
59146.000000000000000	-99.955223083496094	59146.398437500000000	59146.199218750000000	66.500000000000000
59277.000000000000000	-101.112548828125000	59277.398437500000000	59277.199218750000000	131.000000000000000
59319.300781250000000	-104.022514343261720	59319.601562500000000	59319.398437500000000	42.203342437744141
59375.199218750000000	-110.307907104492190	59375.601562500000000	59375.398437500000000	55.999763488769531
59425.500000000000000	-113.410827636718750	59425.898437500000000	59425.699218750000000	50.296894073486328
59488.300781250000000	-114.767097473144530	59488.699218750000000	59488.500000000000000	62.800998687744141
59598.601562500000000	-98.441970825195313	59599.000000000000000	59598.800781250000000	110.300498962402340
59673.601562500000000	-100.494369506835940	59674.000000000000000	59673.800781250000000	75.000000000000000
59730.601562500000000	-114.313690185546870	59731.000000000000000	59730.800781250000000	57.000000000000000
59797.500000000000000	-112.229515075683590	59797.898437500000000	59797.699218750000000	66.898498535156250
59833.300781250000000	-94.836524963378906	59833.699218750000000	59833.500000000000000	35.800998687744141
59873.199218750000000	-102.772552490234370	59873.601562500000000	59873.398437500000000	39.902107238769531
59979.898437500000000	-113.422340393066410	59980.300781250000000	59980.101562500000000	106.699302673339840
60106.300781250000000	-101.104324340820310	60106.601562500000000	60106.500000000000000	126.300933837890630
60152.101562500000000	-99.341606140136719	60152.398437500000000	60152.199218750000000	45.796592712402344
60229.500000000000000	-115.893875122070310	60229.898437500000000	60229.699218750000000	77.500061035156250
60399.300781250000000	-118.585121154785160	60399.699218750000000	60399.500000000000000	169.800994873046870
60537.500000000000000	-105.789710998535160	60537.898437500000000	60537.699218750000000	138.199005126953120
60655.199218750000000	-101.416313171386720	60655.500000000000000	60655.300781250000000	117.601547241210940
60723.500000000000000	-107.480575561523440	60723.800781250000000	60723.699218750000000	68.300796508789063
60789.699218750000000	-112.643821716308590	60790.101562500000000	60789.898437500000000	66.300765991210938
60924.101562500000000	-99.078262329101563	60924.500000000000000	60924.300781250000000	134.398391723632810
60951.199218750000000	-100.833061218261720	60951.601562500000000	60951.398437500000000	27.101606369018555
61111.898437500000000	-114.572929382324220	61112.300781250000000	61112.101562500000000	160.699295043945310
61130.000000000000000	-98.410865783691406	61130.300781250000000	61130.199218750000000	17.999937057495117
61249.398437500000000	-106.958465576171870	61249.800781250000000	61249.601562500000000	119.500061035156250
61390.398437500000000	-111.728042602539060	61390.800781250000000	61390.601562500000000	141.000000000000000
61585.898437500000000	-100.996597290039060	61586.300781250000000	61586.101562500000000	195.500000000000000
61601.601562500000000	-114.723068237304690	61602.000000000000000	61601.800781250000000	15.699093818664551
61701.601562500000000	-118.986381530761720	61702.000000000000000	61701.800781250000000	100.000000000000000
61732.300781250000000	-103.215454101562500	61732.601562500000000	61732.398437500000000	30.601842880249023
61805.800781250000000	-107.590057373046870	61806.199218750000000	61806.000000000000000	73.597656250000000
